plazaid,date,ZoneID,CityID,CityLevel,BusinessStartDate,PlazaLevel2,PlazaType,BusiArea,TotalBuildingArea,BusinessBuildingArea,year,month,day,weekday,holiday1,holiday9,holiday5,holiday4,holiday2,holiday10,holiday3,holiday11,holiday6,holiday7,new_year_eve,holiday8,workingday_makeup,day_temp,night_temp,day_weather,day_weather2,day_wind,night_wind
45,2016-11-15,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,small_rain,little_trouble,1,1
45,2016-11-16,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,small_rain,little_trouble,1,1
45,2016-11-17,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,small_rain,little_trouble,1,1
45,2016-11-18,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,med_rain,small_trouble,1,1
45,2016-11-19,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,cloudy,good,1,1
45,2016-11-20,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,Overcast,fair,1,1
45,2016-11-21,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,cloudy,good,1,1
45,2016-11-22,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,small_rain,little_trouble,2,3
45,2016-11-23,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,small_snow,small_trouble,1,1
45,2016-11-24,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,cloudy,good,1,1
45,2016-11-25,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,cloudy,good,1,1
45,2016-11-26,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,sunny,good,1,1
45,2016-11-27,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,sunny,good,1,1
45,2016-11-28,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,sunny,good,1,1
45,2016-11-29,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,small_rain,little_trouble,1,1
45,2016-11-30,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,11,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,Overcast,fair,1,1
45,2016-12-01,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,cloudy,good,1,1
45,2016-12-02,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,cloudy,good,1,1
45,2016-12-03,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,cloudy,good,1,1
45,2016-12-04,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,sunny,good,1,1
45,2016-12-05,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,sunny,good,2,1
45,2016-12-06,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,sunny,good,1,1
45,2016-12-07,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,cloudy,good,1,1
45,2016-12-08,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,sunny,good,1,1
45,2016-12-09,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,sunny,good,1,1
45,2016-12-10,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,cloudy,good,1,1
45,2016-12-11,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,cloudy,good,1,1
45,2016-12-12,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,cloudy,good,1,1
45,2016-12-13,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,small_rain,little_trouble,1,1
45,2016-12-14,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,cloudy,good,1,1
45,2016-12-15,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,cloudy,good,1,1
45,2016-12-16,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,sunny,good,1,1
45,2016-12-17,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,sunny,good,1,1
45,2016-12-18,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,cloudy,good,1,1
45,2016-12-19,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,small_rain,little_trouble,1,1
45,2016-12-20,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,small_rain,little_trouble,1,1
45,2016-12-21,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,small_rain,little_trouble,1,1
45,2016-12-22,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,sunny,good,1,1
45,2016-12-23,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,cloudy,good,1,1
45,2016-12-24,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,24,7,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,small_rain,little_trouble,1,1
45,2016-12-25,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,med_rain,small_trouble,1,1
45,2016-12-26,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,small_rain,little_trouble,1,1
45,2016-12-27,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,sunny,good,1,1
45,2016-12-28,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,sunny,good,1,1
45,2016-12-29,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,sunny,good,1,1
45,2016-12-30,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,sunny,good,1,1
45,2016-12-31,8,179,1498,27AUG11:00:00:00,A?,2,84878.4,135315.2,69157.6,2016,12,31,7,0,1,0,0,0,0,0,0,0,0,1,0,0,11,1,sunny,good,1,1
47,2016-07-01,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,cloudy,good,1,1
47,2016-07-02,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,cloudy,good,1,1
47,2016-07-03,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,Overcast,fair,1,1
47,2016-07-04,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,cloudy,good,1,1
47,2016-07-05,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,cloudy,good,1,1
47,2016-07-06,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,cloudy,good,1,1
47,2016-07-07,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,cloudy,good,1,1
47,2016-07-08,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,Thunder,little_trouble,2,3
47,2016-07-09,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,rain_storm,big_trouble,3,3
47,2016-07-10,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,Thunder,little_trouble,1,1
47,2016-07-11,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,Thunder,little_trouble,1,1
47,2016-07-12,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,heavy_rain,med_trouble,1,1
47,2016-07-13,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,Thunder,little_trouble,1,1
47,2016-07-14,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,Thunder,little_trouble,1,1
47,2016-07-15,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,cloudy,good,1,1
47,2016-07-16,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,cloudy,good,1,1
47,2016-07-17,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,Thunder,little_trouble,1,1
47,2016-07-18,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,cloudy,good,1,1
47,2016-07-19,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,cloudy,good,1,1
47,2016-07-20,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,cloudy,good,1,1
47,2016-07-21,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,cloudy,good,1,1
47,2016-07-22,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,sunny,good,1,1
47,2016-07-23,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,sunny,good,1,1
47,2016-07-24,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,sunny,good,1,1
47,2016-07-25,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,cloudy,good,1,1
47,2016-07-26,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,sunny,good,1,1
47,2016-07-27,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,sunny,good,1,1
47,2016-07-28,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,sunny,good,1,1
47,2016-07-29,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,cloudy,good,1,1
47,2016-07-30,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,cloudy,good,1,1
47,2016-07-31,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,7,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,cloudy,good,2,1
47,2016-08-01,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,Thunder,little_trouble,2,3
47,2016-08-02,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,med_rain,small_trouble,1,1
47,2016-08-03,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,Thunder,little_trouble,1,1
47,2016-08-04,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,cloudy,good,1,1
47,2016-08-05,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,cloudy,good,1,1
47,2016-08-06,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,Thunder,little_trouble,1,1
47,2016-08-07,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,Thunder,little_trouble,1,1
47,2016-08-08,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,Thunder,little_trouble,1,1
47,2016-08-09,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,9,3,0,0,0,0,0,0,0,0,1,0,0,0,0,33,25,Thunder,little_trouble,1,1
47,2016-08-10,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,cloudy,good,1,1
47,2016-08-11,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,rain_storm,big_trouble,1,1
47,2016-08-12,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,Thunder,little_trouble,1,1
47,2016-08-13,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,med_rain,small_trouble,1,1
47,2016-08-14,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,Thunder,little_trouble,1,1
47,2016-08-15,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,Thunder,little_trouble,1,1
47,2016-08-16,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,Thunder,little_trouble,1,1
47,2016-08-17,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,Thunder,little_trouble,1,1
47,2016-08-18,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,Thunder,little_trouble,1,1
47,2016-08-19,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,Thunder,little_trouble,1,1
47,2016-08-20,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,cloudy,good,1,1
47,2016-08-21,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,cloudy,good,1,1
47,2016-08-22,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,cloudy,good,1,1
47,2016-08-23,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,cloudy,good,1,1
47,2016-08-24,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,cloudy,good,1,1
47,2016-08-25,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,cloudy,good,1,1
47,2016-08-26,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,Thunder,little_trouble,1,1
47,2016-08-27,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,Thunder,little_trouble,1,1
47,2016-08-28,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,Thunder,little_trouble,1,1
47,2016-08-29,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,Overcast,fair,1,1
47,2016-08-30,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,cloudy,good,1,1
47,2016-08-31,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,8,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,cloudy,good,1,1
47,2016-09-01,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,Thunder,little_trouble,1,1
47,2016-09-02,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,Thunder,little_trouble,1,1
47,2016-09-03,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,Thunder,little_trouble,1,1
47,2016-09-04,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,Overcast,fair,1,1
47,2016-09-05,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,Overcast,fair,1,1
47,2016-09-06,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,med_rain,small_trouble,1,1
47,2016-09-07,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,med_rain,small_trouble,1,1
47,2016-09-08,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,Thunder,little_trouble,1,1
47,2016-09-09,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,Thunder,little_trouble,1,1
47,2016-09-10,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,Thunder,little_trouble,1,1
47,2016-09-11,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,Thunder,little_trouble,1,1
47,2016-09-12,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,Thunder,little_trouble,1,1
47,2016-09-13,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,cloudy,good,1,1
47,2016-09-14,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,Thunder,little_trouble,3,3
47,2016-09-15,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,28,25,med_rain,small_trouble,3,1
47,2016-09-16,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,31,25,Thunder,little_trouble,1,1
47,2016-09-17,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,17,7,0,0,0,0,0,1,0,0,0,0,0,0,0,32,25,Overcast,fair,1,1
47,2016-09-18,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,24,Overcast,fair,1,1
47,2016-09-19,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,cloudy,good,1,1
47,2016-09-20,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,cloudy,good,1,1
47,2016-09-21,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,cloudy,good,1,1
47,2016-09-22,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,cloudy,good,1,1
47,2016-09-23,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,cloudy,good,1,1
47,2016-09-24,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,sunny,good,1,1
47,2016-09-25,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,sunny,good,1,1
47,2016-09-26,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,cloudy,good,1,1
47,2016-09-27,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,Thunder,little_trouble,3,3
47,2016-09-28,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,heavy_rain,med_trouble,3,3
47,2016-09-29,32,64,1498,02SEP11:00:00:00,A?,2,95259.2,142458.4,78413.6,2016,9,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,med_rain,small_trouble,1,1
